gene	target_gene	network	name	pfam	expression_tpm	expression_lfc	target_name	target_pfam	target_expression_tpm	target_expression_lfc	motif	motif_score	footprint_score	expression_correlation	target_TF
Nvec_vc1.1_XM_032363992.2	Nvec_v1g239246	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	472.5	0.168579728638199	ARCH1151	8.49542	4.09594	0.307744400922657	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032375760.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	103.25	1.38996607594776	ARCH1151	8.32122	4.06276	0.376341099728804	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032384401.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	GKAP:like:DLGAP1/DLGAP2/DLGAP3	GKAP/	9656.75	2.12151778550946	ARCH1151	9.95578	4.02464	0.80208158729917	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001626025.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Ubiquitin-conjugating enzyme E	UQ_con/	1864	0.185399046857489	ARCH1151	7.45658	4.01574	0.00253346580075606	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641857.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	ATP-grasp_4/	72346.5	4.65429611860375	ARCH1151	7.86117	4.01304	0.91678590025884	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641858.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Beta-hexosaminidase subunit al	Glycohydro_20b2/Glyco_hydro_20	5724.75	0.0660702786325196	ARCH1151	7.86117	4.01304	0.0358797378154022	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001624450.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Nuclear speckle-splicing regul	DUF2040/	1833	0.171425624531601	ARCH1151	7.13019	3.96578	0.145771276152139	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048730997.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	3063	2.05297095193356	ARCH1151	8.24216	3.96571	0.954062816732032	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048733827.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Em:AC004832.5 protein	CRAL_TRIO/	1907	3.87135815295677	ARCH1151	8.65104	3.94452	0.744231687287707	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032375501.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Golgi-associated plant pathoge	CAP/	3059.25	6.94806437046063	ARCH1151	7.7209	3.92402	0.949776744639397	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641250.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Pkinase:NA	Pkinase_Tyr/	1807.75	3.37625649207355	ARCH1151	8.86967	3.82913	0.948007482172201	FALSE
Nvec_vc1.1_XM_032373496.2	Nvec_vc1.1_XM_032363992.2	Ncol	Homeodomains.HG1.64:MEOX1/MEOX	MEOX1/MEOX2	433	2.41077268197347	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1056	8.31785	14.14468	0.557363726837842	TRUE
Nvec_vc1.1_XM_032364814.2	Nvec_vc1.1_XM_032363992.2	Ncol	zf-C2H2.HG1.35:FEZF1/FEZF2/GFI	FEZF1/FEZF2	7473.5	2.33750684954199	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1003	9.64993	18.1378	0.980096513222144	TRUE
Nvec_vc1.1_XM_001625588.3	Nvec_vc1.1_XM_032363992.2	Ncol	Runt_Runx.HG1.0:RUNX1/RUNX2/RU	RUNX1/RUNX2/RUNX3	1320.5	1.96422850831447	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1369	6.9813	5.75417	0.834577114219149	TRUE
Nvec_vc1.1_XM_032364121.2	Nvec_vc1.1_XM_032363992.2	Elav+Ncol	Homeodomains.HG1.39:BARHL1/BAR	BARHL1/BARHL2	422.25	1.93571604148544	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1056	8.31785	14.14468	0.535753677772121	TRUE
Nvec_vc1.1_XM_032383695.2	Nvec_vc1.1_XM_032363992.2	Elav	Homeodomains.HG1.52:EVX1/EVX2	EVX1/EVX2	105.75	1.90796333371204	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1056	8.31785	6.20592	-0.318440309294062	TRUE
Nvec_vc1.1_XM_032379465.2	Nvec_vc1.1_XM_032363992.2	Ncol	HMGbox_Sox.HG1.19:like:SOX1/SO	""	1264.25	1.74813706375004	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1435	8.05339	6.17571	0.841066100096032	TRUE
Nvec_vc1.1_XM_001627792.3	Nvec_vc1.1_XM_032363992.2	Ncol	Forkhead.HG1.12:FOXN1/FOXN4/FO	""	4267	1.73425302539951	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH671	5.4433	4.87843	0.730139481215487	TRUE
Nvec_vc1.1_XM_048728967.1	Nvec_vc1.1_XM_032363992.2	Ncol	HLH.HG1.29:MYC/MYCL/MYCN	""	5132	1.72973395402693	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH560	11.19953	3.96612	0.947238565534119	TRUE
Nvec_vc1.1_XM_032375602.2	Nvec_vc1.1_XM_032363992.2	Elav	Insm1	INSM1/INSM2	10106.25	1.59818898149292	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1003	9.64993	7.11829	-0.416260058650242	TRUE
Nvec_vc1.1_XM_001635374.3	Nvec_vc1.1_XM_032363992.2	Elav	Homeodomains.HG3.7:PBX1/PBX2/P	PBX1/PBX2/PBX3/PBX4	10179.5	1.21031225911073	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1457	7.60152	8.9982	-0.469196776915742	TRUE
Nvec_vc1.1_XM_001623098.3	Nvec_vc1.1_XM_032363992.2	Elav	zf-met.HG1.35:like:ZNF408/ZNF8	""	718.25	1.19372498122446	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1400	7.0852	8.46306	-0.24873257367132	TRUE
Nvec_vc1.1_XM_001625898.3	Nvec_vc1.1_XM_032363992.2	Elav+Ncol	Homeodomains.HG1.62:like:MEOX1	""	501.5	1.15456787934331	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1056	8.31785	14.14468	0.263820725477526	TRUE
Nvec_vc1.1_XM_032379348.2	Nvec_vc1.1_XM_032363992.2	Elav+Ncol	Homeodomains.HG2.72:like:DMBX1	""	229	1.06397581690798	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1056	8.31785	6.20592	0.131552318017816	TRUE
Nvec_vc1.1_XM_032381020.2	Nvec_vc1.1_XM_032363992.2	Ncol	zf-C2H2.HG4.7:like:ZIC1/ZIC2/Z	""	224.5	0.964701145149531	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH237	6.97729	4.78162	0.218062052032799	TRUE
Nvec_vc1.1_XM_032384134.2	Nvec_vc1.1_XM_032363992.2	Elav+Ncol	zf-C2H2.HG3.3:ZNF641	ZNF641	1706.75	0.89528449261598	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1003	9.64993	7.11829	0.203696212695499	TRUE
Nvec_vc1.1_XM_032384447.2	Nvec_vc1.1_XM_032363992.2	Elav	zf-C2H2.HG2.14:SP1/SP2/SP3/SP4	SP2	9916	0.865623323995225	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1003	9.64993	7.11829	-0.454748837808576	TRUE
Nvec_v1g210540	Nvec_vc1.1_XM_032363992.2	Ncol	HLH.HG1.68:like:ASCL3/ASCL4/AS	""	771.5	0.695122044453214	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH560	11.19953	3.96612	0.0048051863253476	TRUE
Nvec_vc1.1_XM_048731647.1	Nvec_vc1.1_XM_032363992.2	Ncol	zf-C2H2.HG36.2:ZNF425	ZNF425	911.5	0.677151868518845	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH298	7.18187	5.75417	0.435658768864699	TRUE
Nvec_vc1.1_XM_032378255.2	Nvec_vc1.1_XM_032363992.2	Ncol	zf-C2H2.HG105.0:NA	""	219.25	0.676345427114955	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH298	7.18187	5.75417	0.313502376803345	TRUE
Nvec_vc1.1_XM_048719714.1	Nvec_vc1.1_XM_032363992.2	Ncol	zf-C2H2.HG116.1:NA	""	2036	0.629490369323536	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH237	6.97729	4.78162	0.281316061619366	TRUE
Nvec_vc1.1_XM_001627423.3	Nvec_vc1.1_XM_032363992.2	Ncol	HMGbox_Sox.HG1.10:BBX	BBX	8912.5	0.614114089626542	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1435	8.05339	6.17571	0.476922379284347	TRUE
Nvec_vc1.1_XM_001625700.3	Nvec_vc1.1_XM_032363992.2	Elav	NRF1.HG1.2:NRF1	NRF1	4115.25	0.553708558620358	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH387	16.82016	8.9036	-0.20778192605989	TRUE
Nvec_vc1.1_XM_032376736.2	Nvec_vc1.1_XM_032363992.2	Elav	zf-C2H2.HG3.23:like:HINFP/RREB	""	1008.75	0.508709441730599	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1121	9.35374	7.87391	-0.181495303649976	TRUE
Nvec_vc1.1_XM_032368799.2	Nvec_vc1.1_XM_032363992.2	Ncol	zf-C2H2.HG1.130:ZBTB45	ZBTB45	163.25	0.464559861492843	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH237	6.97729	4.78162	0.00146574628624415	TRUE
Nvec_vc1.1_XM_032378941.2	Nvec_vc1.1_XM_032363992.2	Elav	zf-C2H2.HG117.0:ZNF800	ZNF800	984.75	0.418936599691202	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1121	9.35374	7.87391	-0.19113557159713	TRUE
Nvec_vc1.1_XM_048720219.1	Nvec_vc1.1_XM_032363992.2	Ncol	zf-C2H2.HG1.36:like:AC008758.1	""	3512.75	0.322949512571636	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH237	6.97729	4.78162	-0.145110371736592	TRUE
Nvec_vc1.1_XM_048734004.1	Nvec_vc1.1_XM_032363992.2	Ncol	zf-C2H2.HG99.0:NA	""	333.75	0.276142743047799	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH298	7.18187	5.75417	0.296930847152313	TRUE
Nvec_vc1.1_XM_001635120.3	Nvec_vc1.1_XM_032363992.2	Ncol	zf-C2H2.HG1.207:like:AC008758.	""	2358	0.263516986007319	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH237	6.97729	4.78162	0.348651238741716	TRUE
Nvec_vc1.1_XM_048722777.1	Nvec_vc1.1_XM_032363992.2	Ncol	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF	ZFP3/ZNF319/ZNF449/ZNF574	624.5	0.255953096502157	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH298	7.18187	5.75417	0.233717654423738	TRUE
Nvec_vc1.1_XM_001635015.3	Nvec_vc1.1_XM_032363992.2	Ncol	Homeodomains.HG2.68:like:ARX/O	""	1268.75	0.241393868023521	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH950	7.98427	21.70807	0.555519265398174	TRUE
Nvec_vc1.1_XM_032370984.2	Nvec_vc1.1_XM_032363992.2	Ncol	AshA	""	3404.75	0.214794041300684	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH560	11.19953	3.96612	0.0192656273103682	TRUE
Nvec_vc1.1_XM_001630676.3	Nvec_vc1.1_XM_032363992.2	Ncol	Homeodomains.HG2.68:like:ARX/O	""	104	0.200169686840694	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ARCH1056	8.31785	14.14468	0.0379722845785584	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048724864.1	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Elav1	RRM.HG6.6:ELAVL1/ELAVL2/ELAVL3	67938	3.98240272294661	ARCH1151	7.45774	95.62171	-0.166552714900251	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032373089.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	POU_POU3F1/POU_POU3F2/POU_POU3	Homeodomains.HG9.10:POU_POU3F1	1666.5	0.346181904901228	ARCH1151	8.24216	33.86727	-0.467019210200413	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032381811.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	TNF receptor-associated factor	zf-C3HC4_2/zf-TRAF/MATH/	905.75	0.219904032428497	ARCH1151	10.94613	21.78784	-0.709881769719716	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001633819.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	BHMG1	BHMG1	6814.25	1.38447023384696	ARCH1151	7.62732	21.59286	-0.346529169898003	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032371359.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	2776.5	0.194515800733897	ARCH1151	7.65537	19.35427	-0.577971658062455	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032379424.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	SH3 domain-containing protein	SH3_9/SH3_9/SH3_9/	2074.5	0.235803847707877	ARCH1151	9.6693	17.94553	-0.343204445799417	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001627204.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	RRM:like:CIRBP/RBM3/RBMX/RBMXL	RRM_1/	10335.5	0.291257334258457	ARCH1151	7.47841	17.70847	-0.436071667658984	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001638220.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Monocarboxylate transporter 7	""	872.25	1.46946111288582	ARCH1151	8.1192	17.58337	-0.0155133276524543	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001636903.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	RRM:RBFOX1/RBFOX2/RBFOX3	RRM.HG26.0:RBFOX1/RBFOX2/RBFOX	662.75	1.1735210615876	ARCH1151	8.19718	16.17727	-0.40909999365001	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032362212.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Zinc finger protein 608	""	686.5	1.12524562876182	ARCH1151	7.14806	15.15816	0.0558310193649297	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032378511.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	840.25	2.8891206193336	ARCH1151	7.81254	14.33764	-0.268482283288818	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048720165.1	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Rab11 family-interacting prote	RBD-FIP/	5627.5	1.13605480542794	ARCH1151	7.81254	14.33764	-0.118701594052596	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032385114.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	fibronectin:like:LY75/MMP9/MRC	I-set/I-set/I-set/Ig_2/fn3/fn3	11663.5	0.546527435542482	ARCH1151	8.20675	12.96645	-0.210535617926429	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001636309.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Cofactor required for Sp1 tran	Med27/	1312	0.0427718958959682	ARCH1151	10.82902	12.81345	-0.351986604832459	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032367565.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	RRM:HNRNPAB/HNRNPD/HNRNPDL	RRM.HG1.20:HNRNPAB/HNRNPD/HNRN	1400.25	0.776687545865543	ARCH1151	9.36323	12.62858	-0.201883846757918	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032386394.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cAMP and cAMP-inhibited cGMP 3	GAF/GAF/PDEase_I/	15413.5	2.38791626773635	ARCH1151	9.85867	12.32889	-0.265320395924944	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001630909.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Uncharacterized protein C9orf1	zf-MYND/	3481.5	2.52921534406356	ARCH1151	11.09147	12.29521	-0.099289760057693	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032381931.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Tubulin alpha-1C chain	Tubulin/Tubulin_C/	54204.5	4.22877636505518	ARCH1151	12.61123	12.15168	-0.195375636149955	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032374205.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Notch:NOTCH1/NOTCH2/NOTCH3/NOT	Notch.HG1.0:NOTCH1/NOTCH2/NOTC	1814.25	0.055607916799103	ARCH1151	8.51572	11.95828	-0.343122939763738	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032386366.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	16214.75	1.34376058955148	ARCH1151	8.90555	11.89292	-0.216713823602638	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048724980.1	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Transmembrane and coiled-coil	DUF726/	1122.75	0.69391446589594	ARCH1151	7.8862	10.59298	-0.181979540539652	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001634086.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	PID:LDLRAP1	PID.HG1.2:LDLRAP1	23354.5	1.79041363669839	ARCH1151	8.49436	10.19954	-0.422087202463046	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001640693.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Ornithine aminotransferase, mi	Aminotran_3/	14475.5	0.285551391760918	ARCH1151	9.89093	10.09204	-0.273547838385789	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001623891.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	CD27 antigen	""	719.5	0.259661050692605	ARCH1151	8.72736	10.0497	-0.224235034823951	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032364887.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	FoxL2	FOXL2	9708.75	1.19519538712028	ARCH1151	7.66249	9.70177	0.000399645484801606	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_NVE13257	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	16486.25	0.456508606009521	ARCH1151	8.72736	9.57822	-0.561193074634234	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032373559.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Pkinase:ULK4	Pkinase.HG188.0:ULK4	854.25	0.690740919547827	ARCH1151	7.54397	9.39076	-0.177578097603519	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001627964.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-NaKCa:KCNA1/KCNA10/KCNA2/K	ion-NaKCa.HG1.6:KCNA1/KCNA10/K	7700.25	2.93003577854772	ARCH1151	9.80648	9.37071	-0.422597521326598	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032387078.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Actin, cytoplasmic 2	Actin/	1427.25	1.13087854324096	ARCH1151	8.39301	9.35136	-0.211958184473307	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032387080.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	zf-C2H2.HG1.192:like:AC008758.	""	995	0.00352584177735541	ARCH1151	8.39301	9.35136	0.0558086734164959	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032373521.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Latrophilin-1	Gal_Lectin/	2307.5	2.05547645773495	ARCH1151	10.88406	9.17866	-0.206439831380587	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032364250.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Endophilin-A3	BAR/SH3_2/	36597.75	2.87960614145203	ARCH1151	12.49412	9.15263	-0.235903696797653	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048722312.1	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	SAM:PPP1R9A/SAMD14	SAM.HG2.4:PPP1R9A/SAMD14	4686.25	0.873796892778391	ARCH1151	11.09147	9.02546	-0.344645394403383	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048723728.1	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	NOD3 protein	LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/	725	0.297732128246332	ARCH1151	7.53971	8.99828	-0.260348370827547	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001630721.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Mitochondrial pyruvate carrier	MPC/	757.5	0.0302641043192267	ARCH1151	9.5393	8.9018	-0.134139941071917	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001635900.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Coiled-coil domain-containing	She9_MDM33/	831.75	0.0791179497167487	ARCH1151	7.12207	8.82953	-0.473983199018913	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032372291.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Serine/threonine-protein kinas	PBD/	3022.75	1.51561296401321	ARCH1151	7.14216	8.71523	-0.293815096861962	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001625866.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	PAD_porph/	1264	0.714212459944939	ARCH1151	9.38318	8.5424	-0.011193558221291	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048720837.1	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Ankyrin-3	Ank_2/Ank/	6109.75	3.17934777540611	ARCH1151	10.90302	8.28648	-0.112695891814641	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032383606.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	NADH dehydrogenase [ubiquinone	Methyltransf_11/	3478	0.153806876194794	ARCH1151	7.23935	8.23512	-0.373154855953371	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048723124.1	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	C-1-tetrahydrofolate synthase,	THF_DHG_CYH/THF_DHG_CYH_C/FTHF	1105.25	0.442873922103052	ARCH1151	7.27966	8.16077	-0.169626057607349	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001630167.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	2143	1.81665876688652	ARCH1151	8.62218	8.12798	-0.41262781433006	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048730387.1	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Probable inactive tRNA-specifi	dCMP_cyt_deam_1/	229	0.418190872463948	ARCH1151	8.28502	8.04518	-0.345050833882374	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001629537.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	39705.5	3.88894734694824	ARCH1151	8.10199	7.8968	-0.184084244138701	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001626023.3	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Pyrroline-5-carboxylate reduct	F420_oxidored/P5CR_dimer/	635.25	0.42939404931483	ARCH1151	12.6123	7.73837	0.91168005351057	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048721314.1	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Pirin (Iron-binding nuclear pr	Pirin/Pirin_C/	866.5	0.0893253686006163	ARCH1151	8.73928	7.57458	-0.691147891839758	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032383957.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	21222.5	1.30646151990634	ARCH1151	10.28727	7.53053	-0.401889265216933	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032379466.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	4062	1.79984693198496	ARCH1151	9.92996	7.34896	-0.60169066491053	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032371507.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Chromosome 6 open reading fram	Macro/	2717.25	0.93577214743728	ARCH1151	7.88552	7.29429	-0.256218922297225	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032379103.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	RRM:HNRNPAB/HNRNPD/HNRNPDL	RRM.HG1.20:HNRNPAB/HNRNPD/HNRN	1706.5	0.305593628042848	ARCH1151	7.65182	7.19429	-0.252718275645936	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032374809.2	Elav	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Sugar_tr:NA	MFS_1/	4014	2.00593128385516	ARCH1151	8.3626	7.13326	0.0568560445202176	FALSE
