Gene_ID	Family_ID	Cutoff	TF_Status	TF_ID	Motif_ID	ID_JGI_Vienna	PFAM	name	ID_DToL	Percentage_overlap/Blast_ID	Source
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03387_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03388_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03391_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03392_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03393_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03394_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03395_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03396_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03397_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03398_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03399_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03400_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03401_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03402_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03403_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03404_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03405_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03406_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03407_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03408_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03409_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03410_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03411_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03412_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03413_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03414_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03415_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03416_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03417_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03418_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03419_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03420_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03421_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03422_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03423_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03424_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03425_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03430_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03431_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03432_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03433_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03434_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03435_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03926_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03928_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03929_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03934_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
Nvec_vc1.1_XM_032383641.2	F278_2.00	0.744966518229871	I	T305764_2.00	M03939_2.00	Nvec_v1g101676	zf-C4/Hormone_recep/	zf-C4_Nuclear_receptors:like:AR/ESR1/ESR2/ESRRA/ESRRB/ESRRG/HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6/NR3C1/NR3C2/NR5A1/NR5A2/NR6A1/PGR/RXRA/RXRB/RXRG:likeclu:6/7/8/9/16/17/22/29/42	Nvec_vc1.1_XM_032383641.2	100	Itvl_overlap
